Custom,0000,tbd,no unit,,,,,,,,,,,
Custom,0000,no activity of this subscope in the reporting year,no unit,,,,,,,,,,,
Custom,0000,specific emission from separate assessment, kg CO2e,1.0000,,,,,,,,,,
Custom,0000,data not availailable/ missing in reporting year,no unit,,,,,,,,,,,
Custom,0000,included in other subscope category,no unit,,,,,,,,,,,
Custom,0000,total emission of this subscope see adjacent for further description,no unit,,,,,,,,,,,
Custom,0000,no emissions according to GHGP or ISO14064-1,no unit,,,,,,,,,,,
Custom,0000,emissions with this subscope negligible, tbd,no unit,,,,,,,,,,,
Custom,0000,included in other business unit,no unit,,,,,,,,,,,
Custom,2021, Expenses, BIP, €,0.2603,,,,,,,,,,
Client, 2022, Electricity, purchased in reporting year by reporting company, MWh,280.0000,,,,,,,,,,
DBEIS, 2022, Fuels, Gaseous fuels, Butane, Energy - Gross CV, kWh (Gross CV),0.2224,0.2221,0.0002,0.0001,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, CNG, km,0.0000,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, CNG, miles,0.0000,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, CNG, km,0.0000,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, CNG, miles,0.0000,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, CNG, km,0.0000,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, CNG, miles,0.0000,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, CNG, km,0.0000,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, CNG, miles,0.0000,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Cars (by size), Small car, Diesel, km,0.1733,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Cars (by size), Small car, Diesel, miles,0.2790,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, Diesel, km,0.1710,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, Diesel, miles,0.2752,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, Diesel, km,0.1701,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, Diesel, miles,0.2738,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, Diesel, km,0.1759,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, Diesel, miles,0.2831,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, Diesel, km,0.1796,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, Diesel, miles,0.2890,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Cars (by size), Small car, Hybrid, km,0.1314,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Cars (by size), Small car, Hybrid, miles,0.2115,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, Hybrid, km,0.1330,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, Hybrid, miles,0.2141,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, Hybrid, km,0.1297,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, Hybrid, miles,0.2087,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, Hybrid, km,0.1325,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, Hybrid, miles,0.2132,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, Hybrid, km,0.1379,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, Hybrid, miles,0.2219,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Cars (by size), Small car, LPG, km,0.0000,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Cars (by size), Small car, LPG, miles,0.0000,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, LPG, km,0.0000,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, LPG, miles,0.0000,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, LPG, km,0.0000,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, LPG, miles,0.0000,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, LPG, km,0.0000,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, LPG, miles,0.0000,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, LPG, km,0.0000,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, LPG, miles,0.0000,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Cars (by size), Small car, Petrol, km,0.1884,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Cars (by size), Small car, Petrol, miles,0.3032,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, Petrol, km,0.1913,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, Petrol, miles,0.3079,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, Petrol, km,0.1890,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, Petrol, miles,0.3042,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, Petrol, km,0.1954,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, Petrol, miles,0.3145,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, Petrol, km,0.1979,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, Petrol, miles,0.3184,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Cars (by size), Small car, Plug-in Hybrid Electric Vehicle, km,0.0675,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Cars (by size), Small car, Plug-in Hybrid Electric Vehicle, miles,0.1086,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, Plug-in Hybrid Electric Vehicle, km,0.0706,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, Plug-in Hybrid Electric Vehicle, miles,0.1136,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, Plug-in Hybrid Electric Vehicle, km,0.0697,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, Plug-in Hybrid Electric Vehicle, miles,0.1122,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, Plug-in Hybrid Electric Vehicle, km,0.0876,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, Plug-in Hybrid Electric Vehicle, miles,0.1409,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, Plug-in Hybrid Electric Vehicle, km,0.0831,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, Plug-in Hybrid Electric Vehicle, miles,0.1337,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Cars (by size), Small car, Unknown, km,0.1834,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Cars (by size), Small car, Unknown, miles,0.2952,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, Unknown, km,0.1845,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Cars (by size), Small car, Unknown, miles,0.2970,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, Unknown, km,0.1825,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Cars (by size), Small car, Unknown, miles,0.2936,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, Unknown, km,0.1885,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Cars (by size), Small car, Unknown, miles,0.3033,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, Unknown, km,0.1914,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Cars (by size), Small car, Unknown, miles,0.3081,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Motorbike, Average, km,0.1449,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Motorbike, Average, miles,0.2332,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Motorbike, Average, km,0.1449,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Motorbike, Average, miles,0.2332,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Motorbike, Average, km,0.1440,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Motorbike, Average, miles,0.2317,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Motorbike, Average, km,0.1464,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Motorbike, Average, miles,0.2355,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Motorbike, Average, km,0.1460,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Motorbike, Average, miles,0.2350,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Rail, International rail, passenger.km,0.0056,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Rail, International rail, passenger.km,0.0056,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Rail, International rail, passenger.km,0.0057,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Rail, International rail, passenger.km,0.0068,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Rail, International rail, passenger.km,0.0141,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Rail, Light rail and tram, passenger.km,0.0361,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Rail, Light rail and tram, passenger.km,0.0361,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Rail, Light rail and tram, passenger.km,0.0340,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Rail, Light rail and tram, passenger.km,0.0400,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Rail, Light rail and tram, passenger.km,0.0455,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Rail, London Underground, passenger.km,0.0351,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Rail, London Underground, passenger.km,0.0351,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Rail, London Underground, passenger.km,0.0313,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Rail, London Underground, passenger.km,0.0351,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Rail, London Underground, passenger.km,0.0432,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Rail, National rail, passenger.km,0.0444,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Rail, National rail, passenger.km,0.0443,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Rail, National rail, passenger.km,0.0442,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Rail, National rail, passenger.km,0.0490,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Rail, National rail, passenger.km,0.0528,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Taxis, Black cab, km,0.3812,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Taxis, Black cab, passenger.km,0.2542,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Taxis, Black cab, km,0.3812,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Taxis, Black cab, passenger.km,0.2542,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Taxis, Black cab, km,0.3873,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Taxis, Black cab, passenger.km,0.2582,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Taxis, Black cab, km,0.3938,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Taxis, Black cab, passenger.km,0.2625,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Taxis, Black cab, km,0.3976,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Taxis, Black cab, passenger.km,0.2651,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Taxis, Regular taxi, km,0.2591,,,,,,,,,,
DBEIS, 2022, Business travel- land + WTT, Taxis, Regular taxi, passenger.km,0.1851,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Taxis, Regular taxi, km,0.2591,,,,,,,,,,
DBEIS, 2021, Business travel- land + WTT, Taxis, Regular taxi, passenger.km,0.1851,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Taxis, Regular taxi, km,0.2527,,,,,,,,,,
DBEIS, 2020, Business travel- land + WTT, Taxis, Regular taxi, passenger.km,0.1805,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Taxis, Regular taxi, km,0.2605,,,,,,,,,,
DBEIS, 2019, Business travel- land + WTT, Taxis, Regular taxi, passenger.km,0.1861,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Taxis, Regular taxi, km,0.2657,,,,,,,,,,
DBEIS, 2018, Business travel- land + WTT, Taxis, Regular taxi, passenger.km,0.1898,,,,,,,,,,
DBEIS, 2022, Business travel- sea + WTT, Ferry, Average (all passenger), passenger.km,0.1382,,,,,,,,,,
DBEIS, 2021, Business travel- sea + WTT, Ferry, Average (all passenger), passenger.km,0.1382,,,,,,,,,,
DBEIS, 2020, Business travel- sea + WTT, Ferry, Average (all passenger), passenger.km,0.1347,,,,,,,,,,
DBEIS, 2019, Business travel- sea + WTT, Ferry, Average (all passenger), passenger.km,0.1347,,,,,,,,,,
DBEIS, 2018, Business travel- sea + WTT, Ferry, Average (all passenger), passenger.km,0.1347,,,,,,,,,,
DBEIS, 2022, Business travel- sea + WTT, Ferry, Car passenger, passenger.km,0.1586,,,,,,,,,,
DBEIS, 2021, Business travel- sea + WTT, Ferry, Car passenger, passenger.km,0.1586,,,,,,,,,,
DBEIS, 2020, Business travel- sea + WTT, Ferry, Car passenger, passenger.km,0.1546,,,,,,,,,,
DBEIS, 2019, Business travel- sea + WTT, Ferry, Car passenger, passenger.km,0.1545,,,,,,,,,,
DBEIS, 2018, Business travel- sea + WTT, Ferry, Car passenger, passenger.km,0.1546,,,,,,,,,,
DBEIS, 2022, Business travel- sea + WTT, Ferry, Foot passenger, passenger.km,0.0229,,,,,,,,,,
DBEIS, 2021, Business travel- sea + WTT, Ferry, Foot passenger, passenger.km,0.0229,,,,,,,,,,
DBEIS, 2020, Business travel- sea + WTT, Ferry, Foot passenger, passenger.km,0.0224,,,,,,,,,,
DBEIS, 2019, Business travel- sea + WTT, Ferry, Foot passenger, passenger.km,0.0224,,,,,,,,,,
DBEIS, 2018, Business travel- sea + WTT, Ferry, Foot passenger, passenger.km,0.0224,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Bulk carrier, 0–9999 dwt, t.km,0.0363,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Bulk carrier, 0–9999 dwt, t.km,0.0363,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Bulk carrier, 0–9999 dwt, t.km,0.0353,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Bulk carrier, 0–9999 dwt, t.km,0.0353,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Bulk carrier, 0–9999 dwt, t.km,0.0353,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Bulk carrier, 10.000–34.999 dwt, t.km,0.0098,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Bulk carrier, 10.000–34.999 dwt, t.km,0.0098,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Bulk carrier, 10.000–34.999 dwt, t.km,0.0096,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Bulk carrier, 10.000–34.999 dwt, t.km,0.0096,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Bulk carrier, 10.000–34.999 dwt, t.km,0.0096,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Bulk carrier, 100.000–199.999 dwt, t.km,0.0037,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Bulk carrier, 100.000–199.999 dwt, t.km,0.0037,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Bulk carrier, 100.000–199.999 dwt, t.km,0.0036,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Bulk carrier, 100.000–199.999 dwt, t.km,0.0036,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Bulk carrier, 100.000–199.999 dwt, t.km,0.0036,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Bulk carrier, 200.000+ dwt, t.km,0.0031,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Bulk carrier, 200.000+ dwt, t.km,0.0031,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Bulk carrier, 200.000+ dwt, t.km,0.0030,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Bulk carrier, 200.000+ dwt, t.km,0.0030,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Bulk carrier, 200.000+ dwt, t.km,0.0030,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Bulk carrier, 35.000–59.999 dwt, t.km,0.0071,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Bulk carrier, 35.000–59.999 dwt, t.km,0.0071,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Bulk carrier, 35.000–59.999 dwt, t.km,0.0069,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Bulk carrier, 35.000–59.999 dwt, t.km,0.0069,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Bulk carrier, 35.000–59.999 dwt, t.km,0.0069,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Bulk carrier, 60.000–99.999 dwt, t.km,0.0051,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Bulk carrier, 60.000–99.999 dwt, t.km,0.0051,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Bulk carrier, 60.000–99.999 dwt, t.km,0.0050,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Bulk carrier, 60.000–99.999 dwt, t.km,0.0050,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Bulk carrier, 60.000–99.999 dwt, t.km,0.0050,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Bulk carrier, Average, t.km,0.0043,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Bulk carrier, Average, t.km,0.0043,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Bulk carrier, Average, t.km,0.0042,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Bulk carrier, Average, t.km,0.0042,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Bulk carrier, Average, t.km,0.0042,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Container ship, 0–999 TEU, t.km,0.0451,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Container ship, 0–999 TEU, t.km,0.0451,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Container ship, 0–999 TEU, t.km,0.0439,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Container ship, 0–999 TEU, t.km,0.0439,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Container ship, 0–999 TEU, t.km,0.0439,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Container ship, 1000–1999 TEU, t.km,0.0399,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Container ship, 1000–1999 TEU, t.km,0.0399,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Container ship, 1000–1999 TEU, t.km,0.0389,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Container ship, 1000–1999 TEU, t.km,0.0388,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Container ship, 1000–1999 TEU, t.km,0.0389,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Container ship, 2000–2999 TEU, t.km,0.0248,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Container ship, 2000–2999 TEU, t.km,0.0248,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Container ship, 2000–2999 TEU, t.km,0.0242,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Container ship, 2000–2999 TEU, t.km,0.0242,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Container ship, 2000–2999 TEU, t.km,0.0242,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Container ship, 3000–4999 TEU, t.km,0.0206,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Container ship, 3000–4999 TEU, t.km,0.0206,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Container ship, 3000–4999 TEU, t.km,0.0201,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Container ship, 3000–4999 TEU, t.km,0.0201,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Container ship, 3000–4999 TEU, t.km,0.0201,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Container ship, 5000–7999 TEU, t.km,0.0206,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Container ship, 5000–7999 TEU, t.km,0.0206,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Container ship, 5000–7999 TEU, t.km,0.0201,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Container ship, 5000–7999 TEU, t.km,0.0201,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Container ship, 5000–7999 TEU, t.km,0.0201,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Container ship, 8000+ TEU, t.km,0.0155,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Container ship, 8000+ TEU, t.km,0.0155,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Container ship, 8000+ TEU, t.km,0.0151,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Container ship, 8000+ TEU, t.km,0.0151,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Container ship, 8000+ TEU, t.km,0.0151,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, Container ship, Average, t.km,0.0198,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, Container ship, Average, t.km,0.0198,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, Container ship, Average, t.km,0.0193,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, Container ship, Average, t.km,0.0193,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, Container ship, Average, t.km,0.0193,,,,,,,,,,
DBEIS, 2022, Freighting goods + WTT, Cargo ship, General cargo, 0–4999 dwt, t.km,0.0173,,,,,,,,,,
DBEIS, 2021, Freighting goods + WTT, Cargo ship, General cargo, 0–4999 dwt, t.km,0.0173,,,,,,,,,,
DBEIS, 2020, Freighting goods + WTT, Cargo ship, General cargo, 0–4999 dwt, t.km,0.0168,,,,,,,,,,
DBEIS, 2019, Freighting goods + WTT, Cargo ship, General cargo, 0–4999 dwt, t.km,0.0168,,,,,,,,,,
DBEIS, 2018, Freighting goods + WTT, Cargo ship, General cargo, 0–4999 dwt, t.km,0.0168,,,,,,,,,,
